Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
107295-79982,RB,Alex,Alex Armah,Armah,0.699999988079071,4,4000,WAS@ARI,WAS,ARI,,,,,,RB/FLEX
107295-61555,WR,David,David Sills V,Sills V,,0,4000,DEN@NYJ,DEN,NYJ,,,,,,WR/FLEX
107295-30837,WR,Jordan,Jordan Matthews,Matthews,0,1,4000,CIN@CAR,CAR,CIN,,,,,,WR/FLEX
107295-55414,WR,Cody,Cody Thompson,Thompson,0.75,2,4000,PHI@TB,TB,PHI,,,,,,WR/FLEX
107295-69752,WR,Jalen,Jalen Virgil,Virgil,,0,4000,BUF@BAL,BUF,BAL,,,,,,WR/FLEX
107295-92283,WR,Phillip,Phillip Brooks,Brooks,,0,4000,KC@LAC,KC,LAC,,,,,,WR/FLEX
107295-110721,WR,Dayton,Dayton Wade,Wade,,0,4000,BUF@BAL,BAL,BUF,,,,,,WR/FLEX
107295-170113,TE,Kehinde,Kehinde Oginni,Oginni,,0,4000,NO@ATL,ATL,NO,,,,,,TE/FLEX
107295-94345,TE,Cole,Cole Turner,Turner,2.1875,8,4000,WAS@ARI,WAS,ARI,,,,,,TE/FLEX
107295-63625,RB,Nyheim,Nyheim Hines,Hines,,0,4000,CLE@LV,CLE,LV,IR,Knee - acl,,,,RB/FLEX
107295-155790,TE,Izaiah,Izaiah Gathings,Gathings,,0,4000,KC@LAC,KC,LAC,Q,Hamstring,,,,TE/FLEX
107295-71821,WR,Joe,Joe Reed,Reed,,0,4000,LAR@CHI,CHI,LAR,Q,Undisclosed,,,,WR/FLEX
107295-112780,WR,Jamari,Jamari Thrash,Thrash,,0,4000,CLE@LV,CLE,LV,,,,,,WR/FLEX
107295-53390,WR,Zach,Zach Pascal,Pascal,0.4333333439297146,9,4000,WAS@ARI,ARI,WAS,,,,,,WR/FLEX
107295-94363,WR,Elijah,Elijah Cooks,Cooks,1.7666667302449544,3,4000,JAC@HOU,JAC,HOU,,,,,,WR/FLEX
107295-92331,TE,Johnny,Johnny Lumpkin,Lumpkin,,0,4000,MIN@GB,GB,MIN,,,,,,TE/FLEX
107295-86192,WR,KJ,KJ Hamler,Hamler,,0,4000,BUF@BAL,BUF,BAL,,,,,,WR/FLEX
107295-24755,WR,Jamison,Jamison Crowder,Crowder,1,1,4000,WAS@ARI,WAS,ARI,Q,Calf,,,,WR/FLEX
107295-86203,WR,Justin,Justin Shorter,Shorter,,0,4000,CLE@LV,LV,CLE,,,,,,WR/FLEX
107295-151737,TE,E.J.,E.J. Jenkins,Jenkins,,0,4000,PHI@TB,PHI,TB,,,,,,TE/FLEX
107295-32957,TE,Eric,Eric Tomlinson,Tomlinson,0,1,4000,KC@LAC,LAC,KC,,,,,,TE/FLEX
107295-129219,RB,Israel,Israel Abanikanda,Abanikanda,1.8285714558192663,7,4000,DEN@NYJ,NYJ,DEN,,,,,,RB/FLEX
107295-149710,WR,Mike,Mike Strachan,Strachan,2.5,2,4000,CIN@CAR,CAR,CIN,,,,,,WR/FLEX
107295-166095,RB,Cody,Cody Schrader,Schrader,,0,4000,LAR@CHI,LAR,CHI,,,,,,RB/FLEX
107295-69836,WR,Collin,Collin Johnson,Johnson,1.600000023841858,1,4000,LAR@CHI,CHI,LAR,,,,,,WR/FLEX
107295-149708,TE,Zach,Zach Davidson,Davidson,,0,4000,BUF@BAL,BUF,BAL,,,,,,TE/FLEX
107295-63697,TE,Brycen,Brycen Hopkins,Hopkins,2.0600000381469727,5,4000,LAR@CHI,LAR,CHI,,,,,,TE/FLEX
107295-112850,RB,Michael,Michael Wiley,Wiley,,0,4000,WAS@ARI,WAS,ARI,,,,,,RB/FLEX
107295-129240,WR,Tyler,Tyler Scott,Scott,2.1076922783484826,13,4000,LAR@CHI,CHI,LAR,,,,,,WR/FLEX
107295-170206,TE,Rodney,Rodney Williams,Williams,0,3,4000,PIT@IND,PIT,IND,,,,,,TE/FLEX
107295-149727,TE,Bernhard,Bernhard Seikovits,Seikovits,,0,4000,WAS@ARI,ARI,WAS,,,,,,TE/FLEX
107295-57565,RB,Austin,Austin Walter,Walter,,0,4000,CLE@LV,LV,CLE,Q,Undisclosed,,,,RB/FLEX
107295-86238,TE,Zack,Zack Kuntz,Kuntz,,0,4000,DEN@NYJ,NYJ,DEN,,,,,,TE/FLEX
107295-155875,TE,Lincoln,Lincoln Sefcik,Sefcik,,0,4000,DEN@NYJ,NYJ,DEN,,,,,,TE/FLEX
107295-170208,WR,Kaden,Kaden Davis,Davis,,0,4000,DEN@NYJ,DEN,NYJ,,,,,,WR/FLEX
107295-170209,WR,Tyreik,Tyreik McAllister,McAllister,,0,4000,CLE@LV,LV,CLE,,,,,,WR/FLEX
107295-88290,WR,Jeshaun,Jeshaun Jones,Jones,,0,4000,MIN@GB,MIN,GB,,,,,,WR/FLEX
107295-170213,RB,Aaron,Aaron Shampklin,Shampklin,,0,4000,PIT@IND,PIT,IND,,,,,,RB/FLEX
107295-28907,WR,Alex,Alex Erickson,Erickson,4.1333334181043835,9,4000,KC@LAC,LAC,KC,,,,,,WR/FLEX
107295-149742,RB,Nate,Nate McCrary,McCrary,,0,4000,MIN@GB,GB,MIN,Q,Undisclosed,,,,RB/FLEX
107295-202989,WR,Praise,Praise Olatoke,Olatoke,,0,4000,CIN@CAR,CAR,CIN,,,,,,WR/FLEX
107295-90353,WR,Jesse,Jesse Matthews,Matthews,,0,4000,NO@ATL,ATL,NO,,,,,,WR/FLEX
107295-12535,D,Indianapolis,Indianapolis Colts,Colts,6.333333333333333,3,4000,PIT@IND,IND,PIT,,,,,,DEF
107295-53498,WR,Richie,Richie James Jr.,James Jr.,1.1923076923076923,13,4000,KC@LAC,KC,LAC,,,,,,WR/FLEX
107295-92413,RB,Elijah,Elijah Mitchell,Mitchell,4,13,4000,NE@SF,SF,NE,IR,Hamstring,,,,RB/FLEX
107295-61693,TE,Danny,Danny Pinter,Pinter,,0,4000,PIT@IND,IND,PIT,,,,,,TE/FLEX
107295-71935,WR,Kendric,Kendric Pryor,Pryor,,0,4000,CIN@CAR,CIN,CAR,,,,,,WR/FLEX
107295-131328,RB,Zach,Zach Evans,Evans,0.3799999952316284,5,4000,LAR@CHI,LAR,CHI,,,,,,RB/FLEX
107295-12546,D,Arizona,Arizona Cardinals,Cardinals,8.333333333333334,3,4000,WAS@ARI,ARI,WAS,,,,,,DEF
107295-94481,WR,Deven,Deven Thompkins,Thompkins,1.572222179836697,18,4000,CIN@CAR,CAR,CIN,Q,Hamstring,,,,WR/FLEX
107295-137488,RB,Rasheen,Rasheen Ali,Ali,,0,4000,BUF@BAL,BAL,BUF,IR,Neck,,,,RB/FLEX
107295-71957,WR,Quintez,Quintez Cephus,Cephus,,0,4000,LAR@CHI,LAR,CHI,,,,,,WR/FLEX
107295-184599,WR,Leon,Leon Johnson,Johnson,,0,4000,KC@LAC,LAC,KC,,,,,,WR/FLEX
107295-90390,TE,Dallin,Dallin Holker,Holker,,0,4000,NO@ATL,NO,ATL,,,,,,TE/FLEX
107295-33047,WR,Chris,Chris Moore,Moore,3.8199999491373697,15,4000,WAS@ARI,ARI,WAS,,,,,,WR/FLEX
107295-102696,WR,John,John Metchie III,Metchie III,2.066666666666667,15,4000,JAC@HOU,HOU,JAC,,,,,,WR/FLEX
107295-90408,WR,Dax,Dax Milne,Milne,,0,4000,CLE@LV,LV,CLE,,,,,,WR/FLEX
107295-92465,WR,Sean,Sean Ryan,Ryan,,0,4000,BUF@BAL,BAL,BUF,,,,,,WR/FLEX
107295-53562,RB,Nick,Nick Chubb,Chubb,10.550000190734863,2,4000,CLE@LV,CLE,LV,NA,Knee - acl + mcl,,,,RB/FLEX
107295-86341,RB,Xazavian,Xazavian Valladay,Valladay,,0,4000,DEN@NYJ,NYJ,DEN,,,,,,RB/FLEX
107295-102735,TE,Trey,Trey Knox,Knox,,0,4000,MIN@GB,MIN,GB,Q,Undisclosed,,,,TE/FLEX
107295-168277,WR,Latreal,Latreal Jones,Jones,,0,4000,PHI@TB,TB,PHI,,,,,,WR/FLEX
107295-41305,WR,Zay,Zay Jones,Jones,6.1099998474121096,10,4000,WAS@ARI,ARI,WAS,IR,Suspension,,,,WR/FLEX
107295-90458,RB,Troy,Troy Hairston,Hairston,,0,4000,JAC@HOU,HOU,JAC,,,,,,RB/FLEX
107295-133473,WR,Marcus,Marcus Rosemy-Jacksaint,Rosemy-Jacksaint,,0,4000,PHI@TB,PHI,TB,,,,,,WR/FLEX
107295-88421,WR,Daewood,Daewood Davis,Davis,,0,4000,CIN@CAR,CAR,CIN,Q,Thigh,,,,WR/FLEX
107295-153957,TE,Zaire,Zaire Mitchell-Paden,Mitchell-Paden,,0,4000,BUF@BAL,BAL,BUF,,,,,,TE/FLEX
107295-102762,RB,Kevin,Kevin Harris,Harris,4.949999809265137,4,4000,NE@SF,NE,SF,,,,,,RB/FLEX
107295-133487,RB,Daijun,Daijun Edwards,Edwards,,0,4000,PIT@IND,PIT,IND,,,,,,RB/FLEX
107295-90483,TE,Bernhard,Bernhard Raimann,Raimann,0,2,4000,PIT@IND,IND,PIT,,,,,,TE/FLEX
107295-22898,RB,Brandon,Brandon Bolden,Bolden,2.220000076293945,5,4000,CLE@LV,LV,CLE,,,,,,RB/FLEX
107295-110978,RB,Evan,Evan Hull,Hull,1.2000000476837158,1,4000,PIT@IND,IND,PIT,,,,,,RB/FLEX
107295-90501,WR,Julian,Julian Hicks,Hicks,,0,4000,MIN@GB,GB,MIN,,,,,,WR/FLEX
107295-70023,WR,Cornell,Cornell Powell,Powell,,0,4000,KC@LAC,KC,LAC,,,,,,WR/FLEX
107295-102796,WR,Ricky,Ricky Pearsall,Pearsall,,0,4000,NE@SF,SF,NE,IR,Chest,,,,WR/FLEX
107295-88463,WR,Johnny,Johnny Johnson III,Johnson III,,0,4000,JAC@HOU,HOU,JAC,,,,,,WR/FLEX
107295-43416,WR,Trent,Trent Taylor,Taylor,-0.16923077289874738,13,4000,NE@SF,SF,NE,,,,,,WR/FLEX
107295-70043,TE,Cole,Cole Fotheringham,Fotheringham,1.100000023841858,1,4000,JAC@HOU,HOU,JAC,,,,,,TE/FLEX
107295-90522,TE,Cameron,Cameron Latu,Latu,,0,4000,CLE@LV,CLE,LV,,,,,,TE/FLEX
107295-92573,TE,Travis,Travis Vokolek,Vokolek,,0,4000,WAS@ARI,ARI,WAS,,,,,,TE/FLEX
107295-92575,RB,Isiah,Isiah Pacheco,Pacheco,14.199999809265137,2,4000,KC@LAC,KC,LAC,IR,Lower leg,,,,RB/FLEX
107295-94625,WR,Jalen,Jalen Reagor,Reagor,2.5,10,4000,KC@LAC,LAC,KC,,,,,,WR/FLEX
107295-80289,WR,Kendrick,Kendrick Bourne,Bourne,10.1875,8,4000,NE@SF,NE,SF,NA,Knee - acl,,,,WR/FLEX
107295-80294,TE,Anthony,Anthony Firkser,Firkser,1.2999999523162842,1,4000,DEN@NYJ,NYJ,DEN,,,,,,TE/FLEX
107295-43433,RB,Boston,Boston Scott,Scott,0.9857142993382045,14,4000,PIT@IND,PIT,IND,Q,Undisclosed,,,,RB/FLEX
107295-80299,RB,Patrick,Patrick Ricard,Ricard,0,1,4000,BUF@BAL,BAL,BUF,,,,,,RB/FLEX
107295-102831,TE,Davis,Davis Allen,Allen,0,1,4000,LAR@CHI,LAR,CHI,Q,Back,,,,TE/FLEX
107295-111022,WR,Terique,Terique Owens,Owens,,0,4000,NE@SF,SF,NE,Q,Hand,,,,WR/FLEX
107295-92590,RB,Raheem,Raheem Blackshear,Blackshear,0,3,4000,CIN@CAR,CAR,CIN,,,,,,RB/FLEX
107295-102836,WR,Joseph,Joseph Ngata,Ngata,,0,4000,PHI@TB,PHI,TB,Q,Ankle,,,,WR/FLEX
107295-92606,WR,Bo,Bo Melton,Melton,0.4000000059604645,2,4000,MIN@GB,GB,MIN,,,,,,WR/FLEX
107295-55748,WR,James,James Washington,Washington,,0,4000,NO@ATL,ATL,NO,,,,,,WR/FLEX
107295-113096,WR,Xavier,Xavier Smith,Smith,0,1,4000,LAR@CHI,LAR,CHI,,,,,,WR/FLEX
107295-88525,WR,Kawaan,Kawaan Baker,Baker,,0,4000,NE@SF,NE,SF,,,,,,WR/FLEX
107295-117201,WR,Isaiah,Isaiah Winstead,Winstead,,0,4000,DEN@NYJ,NYJ,DEN,,,,,,WR/FLEX
107295-90583,WR,Tyrell,Tyrell Shavers,Shavers,,0,4000,BUF@BAL,BUF,BAL,,,,,,WR/FLEX
107295-88536,WR,Cephus,Cephus Johnson III,Johnson III,,0,4000,PHI@TB,TB,PHI,,,,,,WR/FLEX
107295-133599,RB,Emani,Emani Bailey,Bailey,,0,4000,KC@LAC,KC,LAC,,,,,,RB/FLEX
107295-63967,WR,Lucky,Lucky Jackson,Jackson,,0,4000,MIN@GB,MIN,GB,,,,,,WR/FLEX
107295-80353,TE,Robert,Robert Tonyan,Tonyan,1.3916667302449544,12,4000,MIN@GB,MIN,GB,,,,,,TE/FLEX
107295-88547,WR,Jalen,Jalen Wayne,Wayne,,0,4000,MIN@GB,GB,MIN,,,,,,WR/FLEX
107295-102882,WR,Anthony,Anthony Gould,Gould,0,2,4000,PIT@IND,IND,PIT,,,,,,WR/FLEX
107295-14820,RB,Nick,Nick Bellore,Bellore,0,2,4000,WAS@ARI,WAS,ARI,,,,,,RB/FLEX
107295-129508,WR,Duece,Duece Watts,Watts,,0,4000,PIT@IND,PIT,IND,,,,,,WR/FLEX
107295-31207,TE,C.J.,C.J. Uzomah,Uzomah,2.257142884390695,7,4000,PHI@TB,PHI,TB,,,,,,TE/FLEX
107295-102893,RB,Tyrion,Tyrion Davis-Price,Davis-Price,1.0499999523162842,2,4000,PHI@TB,PHI,TB,,,,,,RB/FLEX
107295-156152,WR,Tejhaun,Tejhaun Palmer,Palmer,,0,4000,WAS@ARI,ARI,WAS,,,,,,WR/FLEX
107295-41475,WR,John,John Ross III,Ross III,,0,4000,PHI@TB,PHI,TB,,,,,,WR/FLEX
107295-92677,WR,Zavier,Zavier Scott,Scott,,0,4000,MIN@GB,MIN,GB,,,,,,WR/FLEX
107295-90628,TE,Griffin,Griffin Hebert,Hebert,,0,4000,PHI@TB,PHI,TB,,,,,,TE/FLEX
107295-102922,WR,Ramel,Ramel Keyton,Keyton,,0,4000,CLE@LV,LV,CLE,,,,,,WR/FLEX
107295-201230,RB,Dylan,Dylan Laube,Laube,,0,4000,CLE@LV,LV,CLE,,,,,,RB/FLEX
107295-94737,RB,Jarveon,Jarveon Howard,Howard,,0,4000,MIN@GB,GB,MIN,Q,Undisclosed,,,,RB/FLEX
107295-6672,TE,Marcedes,Marcedes Lewis,Lewis,1.3624999523162842,8,4000,LAR@CHI,CHI,LAR,,,,,,TE/FLEX
107295-160278,TE,Zach,Zach Heins,Heins,,0,4000,KC@LAC,LAC,KC,,,,,,TE/FLEX
107295-160292,WR,Jaxon,Jaxon Janke,Janke,,0,4000,JAC@HOU,HOU,JAC,Q,Undisclosed,,,,WR/FLEX
107295-201257,WR,Devron,Devron Harper,Harper,,0,4000,MIN@GB,MIN,GB,,,,,,WR/FLEX
107295-201263,WR,Kyle,Kyle Sheets,Sheets,,0,4000,KC@LAC,KC,LAC,,,,,,WR/FLEX
107295-102957,WR,John,John Jackson III,Jackson III,,0,4000,LAR@CHI,CHI,LAR,,,,,,WR/FLEX
107295-201261,WR,Jermaine,Jermaine Jackson,Jackson,,0,4000,NO@ATL,NO,ATL,Q,Undisclosed,,,,WR/FLEX
107295-14895,TE,Patrick,Patrick Scales,Scales,0,3,4000,LAR@CHI,CHI,LAR,IR,Back,,,,TE/FLEX
107295-102960,RB,D.J.,D.J. Williams,Williams,,0,4000,PHI@TB,TB,PHI,,,,,,RB/FLEX
107295-57909,RB,Marlon,Marlon Mack,Mack,,0,4000,WAS@ARI,ARI,WAS,Q,Achilles,,,,RB/FLEX
107295-201283,WR,David,David White Jr.,White Jr.,,0,4000,JAC@HOU,JAC,HOU,IR,Knee - acl,,,,WR/FLEX
107295-201282,WR,Wayne,Wayne Ruby,Ruby,,0,4000,JAC@HOU,JAC,HOU,Q,Undisclosed,,,,WR/FLEX
107295-201281,RB,Jalen,Jalen Jackson,Jackson,,0,4000,JAC@HOU,JAC,HOU,,,,,,RB/FLEX
107295-102980,RB,Austin,Austin Jones,Jones,,0,4000,WAS@ARI,WAS,ARI,,,,,,RB/FLEX
107295-201284,WR,Brevin,Brevin Easton,Easton,,0,4000,JAC@HOU,JAC,HOU,,,,,,WR/FLEX
107295-86601,RB,SaRodorick,SaRodorick Thompson Jr.,Thompson Jr.,,0,4000,LAR@CHI,LAR,CHI,,,,,,RB/FLEX
107295-86612,TE,Brayden,Brayden Willis,Willis,0,1,4000,NE@SF,SF,NE,,,,,,TE/FLEX
107295-62042,WR,Deon,Deon Cain,Cain,,0,4000,CIN@CAR,CAR,CIN,,,,,,WR/FLEX
107295-64097,TE,La'Michael,La'Michael Pettway,Pettway,,0,4000,NE@SF,NE,SF,,,,,,TE/FLEX
107295-201313,WR,JJ,JJ Laap,Laap,,0,4000,LAR@CHI,LAR,CHI,,,,,,WR/FLEX
107295-66155,TE,Michael,Michael Jacobson,Jacobson,,0,4000,NO@ATL,NO,ATL,,,,,,TE/FLEX
107295-88685,WR,Austin,Austin Trammell,Trammell,0.20714286395481654,14,4000,JAC@HOU,JAC,HOU,,,,,,WR/FLEX
107295-103020,WR,Puka,Puka Nacua,Nacua,6.199999809265137,1,4000,LAR@CHI,LAR,CHI,IR,Knee - pcl,,,,WR/FLEX
107295-139884,TE,Jordan,Jordan Murray,Murray,,0,4000,WAS@ARI,ARI,WAS,,,,,,TE/FLEX
107295-88699,RB,Jaret,Jaret Patterson,Patterson,,0,4000,KC@LAC,LAC,KC,,,,,,RB/FLEX
107295-201342,RB,Chris,Chris Collier,Collier,,0,4000,BUF@BAL,BAL,BUF,,,,,,RB/FLEX
107295-201341,WR,Jelani,Jelani Baker,Baker,,0,4000,BUF@BAL,BAL,BUF,,,,,,WR/FLEX
107295-201345,TE,Mike,Mike Rigerman,Rigerman,,0,4000,BUF@BAL,BAL,BUF,,,,,,TE/FLEX
107295-201344,WR,DeAngelo,DeAngelo Hardy,Hardy,,0,4000,BUF@BAL,BAL,BUF,,,,,,WR/FLEX
107295-94855,RB,Jacob,Jacob Kibodi,Kibodi,,0,4000,NO@ATL,NO,ATL,,,,,,RB/FLEX
107295-70282,WR,Demetric,Demetric Felton,Felton,,0,4000,PIT@IND,IND,PIT,,,,,,WR/FLEX
107295-86671,WR,Drake,Drake Stoops,Stoops,,0,4000,LAR@CHI,LAR,CHI,,,,,,WR/FLEX
107295-86687,WR,Hollywood,Hollywood Brown,Brown,8.3999997652494,13,4000,KC@LAC,KC,LAC,IR,Shoulder,,,,WR/FLEX
107295-55970,RB,Royce,Royce Freeman,Freeman,5.077777862548828,9,4000,CLE@LV,CLE,LV,,,,,,RB/FLEX
107295-103081,TE,Austin,Austin Stogner,Stogner,,0,4000,NO@ATL,ATL,NO,,,,,,TE/FLEX
107295-94888,TE,Messiah,Messiah Swinson,Swinson,,0,4000,CIN@CAR,CAR,CIN,,,,,,TE/FLEX
107295-86703,WR,Tanner,Tanner Knue,Knue,,0,4000,PHI@TB,TB,PHI,,,,,,WR/FLEX
107295-96942,WR,Keelan,Keelan Doss,Doss,3.1500000953674316,2,4000,CLE@LV,LV,CLE,Q,Undisclosed,,,,WR/FLEX
107295-64175,WR,Hakeem,Hakeem Butler,Butler,,0,4000,CIN@CAR,CIN,CAR,,,,,,WR/FLEX
107295-58041,RB,Mike,Mike Boone,Boone,0.699999988079071,1,4000,CIN@CAR,CAR,CIN,,,,,,RB/FLEX
107295-193226,TE,Mason,Mason Pline,Pline,,0,4000,NE@SF,SF,NE,,,,,,TE/FLEX
107295-160463,TE,Tanner,Tanner McLachlan,McLachlan,,0,4000,CIN@CAR,CIN,CAR,,,,,,TE/FLEX
107295-53967,RB,Nick,Nick Bawden,Bawden,2,5,4000,JAC@HOU,HOU,JAC,,,,,,RB/FLEX
107295-92891,RB,Elijah,Elijah Collins,Collins,,0,4000,CIN@CAR,CIN,CAR,,,,,,RB/FLEX
107295-86747,WR,Dylan,Dylan Drummond,Drummond,,0,4000,NO@ATL,ATL,NO,,,,,,WR/FLEX
107295-64221,TE,Zach,Zach Gentry,Gentry,,0,4000,CLE@LV,LV,CLE,,,,,,TE/FLEX
107295-103135,TE,Baylor,Baylor Cupp,Cupp,,0,4000,KC@LAC,KC,LAC,O,Undisclosed,,,,TE/FLEX
107295-56041,RB,Khari,Khari Blasingame,Blasingame,0.47777779897054035,9,4000,LAR@CHI,CHI,LAR,Q,Hand,,,,RB/FLEX
107295-72427,WR,Kwamie,Kwamie Lassiter II,Lassiter II,0.699999988079071,1,4000,CIN@CAR,CIN,CAR,,,,,,WR/FLEX
107295-135916,WR,Brenden,Brenden Rice,Rice,,0,4000,KC@LAC,LAC,KC,,,,,,WR/FLEX
107295-70383,RB,Darrynton,Darrynton Evans,Evans,4.416666666666667,6,4000,BUF@BAL,BUF,BAL,IR,Hamstring,,,,RB/FLEX
107295-88816,TE,Peyton,Peyton Hendershot,Hendershot,0.8285714558192662,7,4000,KC@LAC,KC,LAC,,,,,,TE/FLEX
107295-54007,TE,Jacob,Jacob Hollister,Hollister,,0,4000,CIN@CAR,CAR,CIN,,,,,,TE/FLEX
107295-86778,TE,Devin,Devin Culp,Culp,,0,4000,PHI@TB,TB,PHI,,,,,,TE/FLEX
107295-86781,WR,Terrell,Terrell Bynum,Bynum,,0,4000,CLE@LV,LV,CLE,,,,,,WR/FLEX
107295-47870,TE,Tyler,Tyler Higbee,Higbee,5.3125,16,4000,LAR@CHI,LAR,CHI,NA,Knee - acl + mcl,,,,TE/FLEX
107295-72453,WR,Denzel,Denzel Mims,Mims,,0,4000,JAC@HOU,JAC,HOU,,,,,,WR/FLEX
107295-27403,TE,Blake,Blake Bell,Bell,1.3000000544956751,7,4000,KC@LAC,KC,LAC,,,,,,TE/FLEX
107295-86800,TE,Colson,Colson Yankoff,Yankoff,,0,4000,WAS@ARI,WAS,ARI,,,,,,TE/FLEX
107295-92957,WR,Marcus,Marcus Riley,Riley,,0,4000,DEN@NYJ,NYJ,DEN,,,,,,WR/FLEX
107295-201508,WR,Jaaron,Jaaron Hayek,Hayek,,0,4000,KC@LAC,KC,LAC,IR,Shoulder,,,,WR/FLEX
107295-92970,WR,Tyler,Tyler Harrell,Harrell,,0,4000,DEN@NYJ,NYJ,DEN,,,,,,WR/FLEX
107295-72493,WR,Trishton,Trishton Jackson,Jackson,1.3000000317891438,3,4000,MIN@GB,MIN,GB,,,,,,WR/FLEX
107295-201526,RB,Ian,Ian Wheeler,Wheeler,,0,4000,LAR@CHI,CHI,LAR,IR,Knee,,,,RB/FLEX
107295-103225,RB,Aidan,Aidan Robbins,Robbins,,0,4000,CLE@LV,CLE,LV,,,,,,RB/FLEX
107295-158520,WR,Daylen,Daylen Baldwin,Baldwin,,0,4000,WAS@ARI,ARI,WAS,,,,,,WR/FLEX
107295-201535,WR,Kameron,Kameron Johnson,Johnson,0,1,4000,PHI@TB,TB,PHI,Q,Ankle,,,,WR/FLEX
107295-92990,RB,Hassan,Hassan Hall,Hall,,0,4000,WAS@ARI,ARI,WAS,,,,,,RB/FLEX
107295-72515,TE,Ian,Ian Thomas,Thomas,1.1571429116385323,7,4000,CIN@CAR,CAR,CIN,IR,Calf,,,,TE/FLEX
107295-201547,WR,Jalen,Jalen Coker,Coker,,0,4000,CIN@CAR,CAR,CIN,,,,,,WR/FLEX
107295-201546,TE,Kevin,Kevin Foelsch,Foelsch,,0,4000,PHI@TB,PHI,TB,,,,,,TE/FLEX
107295-201551,RB,Jaden,Jaden Shirden,Shirden,,0,4000,CIN@CAR,CAR,CIN,,,,,,RB/FLEX
107295-58189,TE,Mitchell,Mitchell Fraboni,Fraboni,0,1,4000,DEN@NYJ,DEN,NYJ,,,,,,TE/FLEX
107295-56142,WR,Juwann,Juwann Winfree,Winfree,0,3,4000,PIT@IND,IND,PIT,IR,Undisclosed,,,,WR/FLEX
107295-41806,WR,Laquon,Laquon Treadwell,Treadwell,2.0999999046325684,1,4000,PIT@IND,IND,PIT,,,,,,WR/FLEX
107295-27477,WR,Sterling,Sterling Shepard,Shepard,1.390909108248624,11,4000,PHI@TB,TB,PHI,,,,,,WR/FLEX
107295-201561,WR,Cole,Cole Burgess,Burgess,,0,4000,CIN@CAR,CIN,CAR,,,,,,WR/FLEX
107295-93019,RB,Jack,Jack Colletto,Colletto,,0,4000,PIT@IND,PIT,IND,,,,,,RB/FLEX
107295-136031,WR,Rakim,Rakim Jarrett,Jarrett,1,8,4000,PHI@TB,TB,PHI,IR,Undisclosed,,,,WR/FLEX
107295-64350,WR,Jeff,Jeff Smith,Smith,,0,4000,WAS@ARI,ARI,WAS,Q,Undisclosed,,,,WR/FLEX
107295-201564,TE,Cam,Cam Grandy,Grandy,,0,4000,CIN@CAR,CIN,CAR,,,,,,TE/FLEX
107295-93026,TE,Teagan,Teagan Quitoriano,Quitoriano,1.433333396911621,3,4000,LAR@CHI,CHI,LAR,,,,,,TE/FLEX
107295-66402,TE,Jack,Jack Driscoll,Driscoll,0,1,4000,PHI@TB,PHI,TB,,,,,,TE/FLEX
107295-156527,WR,Devontez,Devontez Walker,Walker,,0,4000,BUF@BAL,BAL,BUF,,,,,,WR/FLEX
107295-119672,RB,Kendall,Kendall Milton,Milton,,0,4000,CIN@CAR,CIN,CAR,,,,,,RB/FLEX
107295-103291,WR,Ahmarean,Ahmarean Brown,Brown,,0,4000,BUF@BAL,BUF,BAL,,,,,,WR/FLEX
107295-115581,WR,Ty,Ty James,James,,0,4000,MIN@GB,MIN,GB,,,,,,WR/FLEX
107295-134023,RB,Keaton,Keaton Mitchell,Mitchell,8.175000190734863,8,4000,BUF@BAL,BAL,BUF,NA,Knee - acl,,,,RB/FLEX
107295-23435,TE,Andrew,Andrew DePaola,DePaola,0,1,4000,MIN@GB,MIN,GB,,,,,,TE/FLEX
107295-103308,RB,Jawhar,Jawhar Jordan,Jordan,,0,4000,JAC@HOU,HOU,JAC,Q,Undisclosed,,,,RB/FLEX
107295-119697,RB,MarShawn,MarShawn Lloyd,Lloyd,2.299999952316284,1,4000,MIN@GB,GB,MIN,IR,Ankle,,,,RB/FLEX
107295-93075,TE,Hunter,Hunter Long,Long,,0,4000,LAR@CHI,LAR,CHI,,,,,,TE/FLEX
107295-64403,WR,Irvin,Irvin Charles,Charles,0,2,4000,DEN@NYJ,NYJ,DEN,,,,,,WR/FLEX
107295-56212,TE,Tommy,Tommy Sweeney,Sweeney,0,1,4000,LAR@CHI,CHI,LAR,,,,,,TE/FLEX
107295-64405,WR,Dan,Dan Chisena,Chisena,,0,4000,WAS@ARI,ARI,WAS,,,,,,WR/FLEX
107295-45997,WR,Keith,Keith Kirkwood,Kirkwood,1.524999976158142,8,4000,BUF@BAL,BAL,BUF,,,,,,WR/FLEX
107295-91055,WR,Kevin,Kevin Austin Jr.,Austin Jr.,,0,4000,NO@ATL,NO,ATL,,,,,,WR/FLEX
107295-93107,RB,AJ,AJ Dillon,Dillon,7.106666564941406,15,4000,MIN@GB,GB,MIN,IR,Neck,,,,RB/FLEX
107295-72627,RB,Patrick,Patrick Taylor Jr.,Taylor Jr.,2.281818216497248,11,4000,NE@SF,SF,NE,,,,,,RB/FLEX
107295-138169,TE,Jaheim,Jaheim Bell,Bell,,0,4000,NE@SF,NE,SF,,,,,,TE/FLEX
107295-43973,RB,Keith,Keith Smith,Smith,0.6857143129621234,7,4000,NO@ATL,ATL,NO,Q,Ankle,,,,RB/FLEX
